EmployerId,ClientTenure,Employees,Industry,NetworkStrength,ZipCode
218372250,5,8,I12,-0.2305,67206
100876019,6,20,I22,1.0676,43917
616576,30,6,I19,0.6220,43571
791531,23,3,I17,0.7052,03220
712244152,14,17,,0.2465,45212
554205,7,28,I27,0.3485,08861
690447555,2,120,,0.1011,77032
526459,26,9,I25,0.6887,96706
100393317,32,13,I14,0.2923,20008
216072110,5,380,I25,-0.2378,02466
276936638,4,24,I19,0.1126,46804
534105791,33,4,I14,0.2691,22209
469625,13,2,I02,0.8253,44022
164230968,26,14,I22,0.8138,30060
626911587,1,30,I19,1.8895,38652
677056,33,8,I01,-0.1124,55431
566786,19,10,I07,0.0112,48864
391210889,3,56,I27,0.6996,80525
710568891,1,24,,-0.5999,04064
667016,17,98,I01,0.7062,30340
711723637,1,36,,0.3485,08837
524370,28,2,I07,0.8078,95376
158855613,5,2,I27,0.6770,92701
673194625,1,163,,0.4454,93101
792618,8,62,I14,0.8643,95834
385264498,24,639,I24,-0.0801,07054
399304913,8,99,I27,-0.2097,15208
605472593,22,21,I27,0.2394,02703
507709388,2,137,I25,0.5411,90701
34033998,6,20,I04,0.5411,90025
559794121,2,36,I27,0.5411,91302
495461,9,48,,0.3749,75240
793440,8,46,I27,-0.5422,66901
439328,10,5,I23,0.3749,75001
2420369,7,63,I27,-0.4147,58801
440613,31,676,I20,-1.3644,53959
615358788,1,34,I22,0.8877,80216
654124773,1,17,,-0.1124,55369
297449666,4,259,I23,0.5957,93003
729970,8,83,I01,0.6907,48084
458544,23,3,I27,0.3918,10014
691686,24,43,I21,0.6643,13202
455865,16,11,I12,0.1011,77073
451498,16,15,I15,-0.2453,02090
515937998,2,53,I20,0.4496,94030
468709,21,364,I27,0.2401,89169
329249183,33,5,I14,0.6770,92618
452011952,24,102,I27,0.6423,98466
831215,9,17,I17,0.6859,48035
419874395,3,20,I27,-1.2265,81621
54555868,19,10,I14,-0.2097,152221713
701440,8,10,I20,0.4554,63103
379292341,26,50,I13,0.5411,91436
770110,10,5,I18,0.0246,70438
578579,17,36,I15,0.2259,21401
635715444,1,26,,0.7132,49503
543566090,24,551,I27,0.5768,11797
783216,20,1,I27,?,24603
630441,14,12,I20,-0.6325,72209
747641,7,10,I24,0.4125,94301
812290,8,45,I27,0.6349,49083
512319478,2,77,I23,-0.1406,60542
423954643,7,10,I13,0.5411,91362
793017,8,6,,0.4496,94070
709221,20,45,I27,0.7764,38606
536624,12,25,I12,-0.0671,48439
482517761,3,10,I20,-0.5129,71836
459599,41,15,I12,0.0978,29650
623605504,1,23,,-0.6033,54173
339913580,4,34,I24,?,58352
683650,10,9,I22,0.7132,49507
517450,13,9,I27,0.7071,31023
652459259,1,16,,0.1147,34135
848680,10,15,I22,0.4460,49201
854475,27,4,I16,-0.2462,53186
333662186,27,23,I02,?,02452
769722,9,60,I20,-0.3000,50701
544157159,2,83,I19,1.4919,30066
510125509,2,262,I26,0.3413,71101
590620,20,17,I22,-0.1249,78216
707731,20,1405,I07,0.0842,38801
463476,26,72,I27,0.1056,60611
9342084,7,33,I11,0.1056,60642
696105401,1,35,,-0.5786,38401
484812,17,13,I11,0.3918,10038
760008,8,23,I24,0.1530,98133
629400405,1,35,I15,0.1183,08619
184799272,19,31,I21,-0.3616,53933
703729336,1,15,,0.1805,76104
682590,17,44,I24,-0.8034,53532
569055862,2,44,I09,0.7450,80111
780299,24,19,I11,-0.2453,02492
190097941,13,25,I11,-0.7015,07871
571071728,2,78,I07,-0.5653,54451
361805232,4,269,I26,-1.6287,77331
493838008,2,12,I22,0.0558,94103
547754140,2,48,I27,0.0173,32034
604446,13,37,I27,0.4844,14850
611941,28,5,I11,0.0031,19425
485431918,25,735,I25,0.6643,13210
713655,29,25,I17,-1.4771,55051
492247,18,9,I27,-0.6325,72204
690485772,11,34,,0.2370,19072
562341325,7,1119,I22,0.3918,10001
612298,11,19,I27,-0.2019,82414
585288522,15,12,,0.3493,19064
447912618,9,16,I12,0.8091,12601
140989775,11,26,I23,0.2259,21061
528804,19,3,I02,0.4933,10502
488497617,3,2,I23,0.1147,34109
539650845,2,16,I08,-0.3161,58102
847258,18,41,I20,0.4496,94010
559198,34,573,I23,0.4883,37129
485850,7,1,I27,-0.6972,79901
679780,25,15,I27,0.7129,48101
715963,15,21,I13,0.5766,43215
605439566,1,133,I27,1.4100,39202
494050272,2,43,I22,0.5768,11040
809134,31,75,I27,0.6721,44304
539665,12,128,I25,-0.7434,57070
107918628,6,7,I27,0.7577,94596
827800,12,81,,-0.0333,06032
537450,20,22,I23,0.5753,43160
572396,9,204,I27,0.1108,03801
348478926,4,26,I20,0.1108,03801
529720,32,16,I20,-0.2378,01760
583987743,2,20,,0.5411,90067
576898785,24,7,I15,0.6297,22314
91049527,25,66,,0.9968,92405
486294,26,108,I27,-0.0348,46112
394312644,33,201,I22,-0.2453,02762
701019366,1,17,,-0.0594,17522
50908145,10,16,I09,-0.1242,07071
602011870,2,28,I27,0.2920,85244
590795,8,10,I20,0.7129,48126
797470,11,54,I20,0.1815,60139
590573867,2,44,I12,-0.8034,53913
178095731,19,128,I27,0.3102,77450
675972261,1,49,,0.6770,92780
495997,37,3,I11,0.3493,19331
254784753,5,79,I23,0.9627,49423
210039477,5,62,I14,0.3578,99201
195998471,5,32,I13,0.7075,33301
396883119,3,73,I27,-0.1242,07657
746411,10,818,I07,0.4933,10601
521933,9,26,I09,-0.1124,55343
719422,23,10,I18,-1.1316,76450
553916,13,33,I12,1.8895,38652
592487,7,3,I11,0.7163,80920
575913,19,14,I19,0.3918,10017
699113190,3,75,,-0.4147,58801
752216,7,3,,0.1815,60532
720522,10,1723,I02,0.5411,91342
503938,10,34,I19,-1.0276,17331
595686977,4,250,I23,0.0849,99503
624266079,1,52,,0.2401,89134
100572225,26,14,I20,-0.2378,01887
750621,22,125,I20,0.1800,63366
565944,12,18,I23,-0.4440,97402
670697,35,35,I27,-0.8071,75702
606369,14,29,I27,0.1273,02301
661130,20,3,I13,0.6887,96813
692755730,1,7,,0.5401,87113
809729,17,6,I22,-0.3416,18049
643220143,1,16,,-0.9191,97701
368488353,4,2,I11,0.6284,92058
663505,11,17,I13,-0.3026,31201
575581961,2,51,I27,-0.5895,27613
570771,12,37,I25,0.8537,94605
400941056,13,36,I12,0.0031,19460
120759736,6,20,I12,0.1056,60089
850583,15,41,I13,0.5411,90045
704758,8,6,,-0.1201,29301
403339877,3,13,I27,-1.1346,54755
392356495,3,16,I20,-0.7147,16823
398468972,11,242,I22,-0.4376,02905
522660,15,20,I27,0.1056,60654
678264,18,8,I14,-0.3416,18017
505291722,2,71,I22,0.3793,07753
452256,34,12,I26,0.2819,23227
673934,8,13,,0.8643,95831
803657,25,34,I20,-0.4764,06281
458619,13,4,I13,0.1815,60187
330482816,4,4,,0.7194,33155
636776,29,3,I13,-0.6972,79901
566945306,18,18,I27,-0.4655,52241
335634813,4,15,I22,0.7194,33156
631080,10,172,I20,0.9627,49464
794807,14,4,I17,0.1856,36027
170432867,40,2094,I25,0.7129,?
607772576,1,610,I11,0.4648,33431
255090291,18,1862,I24,?,02141
540462,30,5,I07,0.1805,76022
397027128,8,14,I12,0.8200,44410
656204172,1,6,,0.3200,37219
417272736,19,406,I27,-0.5379,97347
744017,9,15,I24,-0.0188,01960
456561938,3,2,I11,-0.0333,06032
529791258,2,21,I20,0.4039,28034
485331,24,15,I07,-0.2378,02472
740312,9,11,I01,0.7382,45750
140924091,27,25,I09,0.1056,60603
73519870,20,24,I27,0.3793,08730
647962,18,118,I27,0.4648,33480
83533163,27,43,I25,2.0892,44601
175673582,5,24,,0.1056,60133
580207121,26,39,I07,0.4645,95355
455044556,3,87,I22,0.7577,94520
235818169,9,454,I12,0.3200,37203
587334,31,89,I22,0.1815,60137
778800,12,4,I27,0.4747,22903
496805,8,23,I26,-1.3467,59858
390148193,7,87,I20,0.6859,48089
159668691,5,3147,I02,0.1011,77063
287760244,21,15,I23,0.6721,44223
335803985,4,13,I23,0.2656,34748
645336,29,13,,-0.4326,14425
367839714,28,93,I11,0.2785,19104
827252,28,2,,0.7577,94549
719957,23,1,I23,0.8537,94607
444414306,7,97,I14,0.2923,20006
460769,23,87,I27,-0.2416,76086
650416403,2,30,,1.4100,39203
832840,27,5,I20,0.0561,53226
553887309,2,98,I01,?,76310
568733215,2,156,I13,-0.0188,01880
84705421,6,16,I22,0.4039,28012
585677,26,23,,0.4332,22030
599798,25,10,I14,0.6297,22314
698998613,31,80,,1.3621,94533
280744409,4,42,I15,0.3918,10017
342509278,17,1839,I20,0.4896,84102
646780163,1,13,,0.6907,48328
607614898,1,29,,-0.8590,76502
660266,27,3,I24,-0.7559,27288
635479,29,214,I27,-0.6033,54301
813996,33,9,I22,-0.2816,53703
578527683,31,97,I21,-0.1515,37303
604539231,1,32,I27,0.5768,11040
333650166,11,14,I20,0.0031,19355
591850796,2,47,I18,0.3749,75206
412753106,3,11,I22,0.5411,90013
662591,8,88,I12,0.3749,75205
399330199,3,20,I14,0.8190,30092
72736993,6,29,I20,0.1007,63127
851979,43,116,I13,0.2785,19103
210716123,5,27,I12,0.3200,37203
690528449,8,28,I07,0.5957,93030
271877508,25,25,I20,-0.3821,03054
603758500,1,70,,0.1490,75074
238006046,4,143,I01,0.5768,11590
592501,9,10,I27,-0.2674,83001
518141797,2,11,I27,0.4332,22306
14470868,7,24,I26,0.1615,50010
363744070,4,13,,-0.0348,46032
271140316,4,37,,0.4239,93722
676077371,1,34,,0.8493,98312
68073494,7,2,I27,-0.2932,58276
534064,14,20,I19,0.1839,14609
749127,14,47,I12,0.5766,43213
198999802,28,12,I08,0.0561,53203
492003,8,91,I02,-0.5883,55902
753040,8,268,I20,-0.8657,27317
448238,11,3,I09,0.3918,10001
654625739,1,31,,0.2465,45202
708100908,1,251,,0.4645,95363
139295091,5,27,I24,0.8190,30327
685425,16,11,I11,0.7818,45377
613265641,1,64,I15,0.3413,78704
577045026,2,47,I20,0.5411,90404
705624204,1,30,,-0.6589,04011
543742427,2,8,I27,0.2394,02718
647246143,1,18,,0.3793,07760
768151,25,38,I20,0.5411,91748
776217,31,5,I14,0.0561,53202
733967,17,29,I26,0.1011,77072
469862395,19,69,I15,0.3918,10017
394867675,12,724,I22,0.1530,98188
630248,10,8,I02,0.1839,14624
712237,14,5,I20,0.1281,02601
154148468,5,28,I20,0.1011,77035
401515488,3,26,,0.7075,33328
726750,9,12,I27,0.1108,03038
471531,15,10,I27,-0.3488,73103
176007972,5,164,I17,-0.1963,02818
447850208,24,134,I26,0.1790,06410
250729715,32,189,I13,0.5411,91367
508788,34,184,I27,0.5411,90010
543172932,2,29,I22,0.1056,60706
529091,11,3,I24,-0.5923,03431
569018,13,28,I23,0.7194,33139
583323390,2,42,I23,-0.4240,93449
793447,17,39,I20,1.0705,27292
357560308,4,2,I09,0.7062,30307
318819981,15,28,I12,-0.4994,24153
666662744,1,82,,0.7381,94954
512434314,2,160,I27,0.0112,48933
684469,8,10,I22,-0.2453,02169
674640,20,21,,-0.6325,72204
565589331,2,1,I25,0.5957,91320
278943519,4,62,,0.4896,84020
719593,8,45,I01,-0.5587,53551
442050050,3,49,I23,0.6770,92673
170431214,37,5,I25,0.3546,46122
495455,8,7,I11,0.8643,95814
551638848,2,20,I21,-0.2378,01887
433644148,3,34,,-0.1704,27601
808437,13,2,I13,0.4326,29902
614258566,1,24,,-0.1124,55369
283761022,13,15,I21,-0.1124,55418
512746,16,343,I11,0.1839,14611
524676,10,7,I20,0.0306,53029
636119089,16,124,I25,-0.1301,68361
441916957,3,34,I09,0.1056,60601
359607447,4,20,I26,0.7163,80918
325746460,4,17,I20,0.6859,48092
439710851,3,116,I20,-0.4819,28135
650553422,1,17,I27,0.0983,08102
507586138,2,93,I25,-0.8960,95222
662378,21,11,I12,0.1905,08232
804780,32,9,I27,0.2014,06831
167152325,5,12,I23,-0.1124,55403
703512207,1,16,,0.2401,89123
444124175,9,29,I13,0.3197,32801
456843849,8,6,I13,0.4648,33411
800726,11,14,I13,0.3413,78741
629154200,1,15,,0.3102,77494
625970,12,2,,0.6928,27603
499323151,5,11,I12,0.4332,22033
542907,20,13,I20,-0.0555,02111
415145759,15,127,I07,-0.6589,04102
279665241,4,340,I20,-0.1702,53545
786758,21,2,I27,0.5411,90025
577075227,2,94,I27,-0.2305,67219
648186,10,9,I24,?,02116
670337,15,15,I23,0.7132,49512
576267602,2,3,I27,0.6770,92867
34571017,7,27,I26,-0.1249,78213
518841589,2,40,I12,0.1056,60628
622133,10,6,,0.9627,49315
866844,16,35,I12,?,04736
297515070,4,7,I26,-0.2531,18711
770108,9,1,I27,0.1183,08540
69127517,10,16,I27,0.2697,81425
257373773,5,15,I20,0.7132,49306
421517695,3,37,I27,0.1530,98022
572087,27,19,I20,-0.6972,79904
672802,27,36,I09,0.5768,11530
423378661,3,13,I07,0.7052,03246
272084585,4,3,,0.5800,30120
703909,7,26,I11,0.3849,48105
403843255,3,33,I27,0.0000,21029
392558067,3,5,I13,0.2225,21043
658160,27,2,I27,-0.2724,94941
658465641,1,22,,-0.1242,07430
597866966,1,374,I11,0.1839,14534
439326,11,29,I11,-0.0188,01845
756760,23,121,I24,0.1648,21801
701017,10,8,I01,-0.1623,61036
667906101,1,42,,0.3918,10017
757188,9,29,I21,0.1750,20166
454105976,3,18,I27,0.2465,45202
645179196,23,8,I25,0.6928,27603
509331662,9,55,I27,-0.5977,17111
44379171,7,5,I12,0.6284,91905
615163058,11,271,I09,-0.2488,32561
459784,10,24,I02,0.1815,60181
226108935,5,17,I20,0.2270,49442
577251028,13,33,I15,-0.0555,02111
770704,26,83,I12,-0.8533,31021
254176121,4,21,I23,0.7289,29407
602559,7,27,I22,0.7132,49512
532166131,2,5,,0.5411,91436
616487316,1,8,I27,0.4332,22030
605647387,29,18,I24,0.3918,10019
823597,39,20,I12,-0.1124,55435
393703325,3,8,I10,0.4496,94025
512337778,2,30,I19,0.8253,44113
627085554,1,33,I23,0.0389,85712
512313197,2,13,,-0.2305,67278
590933986,2,19,I11,-0.0555,02108
485605761,3,33,I25,-1.2589,28803
527998,21,3,I13,0.4187,20748
678963,24,18,I27,-0.1124,55429
302874848,23,5,I22,-0.1124,55420
298322401,4,43,I20,-0.2453,19562
781668,11,3,I20,-0.0348,46077
376996916,22,55,I20,-0.1424,60085
850606,18,15,I11,0.3200,37214
602245,13,7,I19,-0.6143,68434
121288566,13,7,I27,0.2920,85255
189107650,5,26,I20,0.6770,92841
486255,11,9,I16,?,02478
574841036,2,5,I12,0.5411,90403
607235,7,19,I24,0.2935,19901
613718,18,67,I20,-0.5817,57042
600593252,46,2059,I25,0.8821,30046
475325391,23,69,I27,0.4215,29209
650639602,2,7,,0.5411,90266
228367033,35,102,I07,0.6859,48310
516391170,8,23,I27,0.2401,28226
638544321,33,353,I25,?,04240
111340638,6,12,I11,0.9913,95765
392013761,10,12,I09,-0.2453,02494
640016363,1,68,,-0.3416,18102
647163605,1,13,,-0.4655,52245
469225779,3,2695,I23,0.3749,75220
688004894,12,3,,-0.6876,28451
583010381,2,50,I26,0.4454,93105
571736781,2,36,I23,-1.3829,78945
250922258,5,29,I12,0.3394,68130
561216,25,10,I15,-0.1704,27612
527113834,2,9,I09,0.4239,93721
696227289,14,100,,0.1011,77002
703554,12,10,I24,-1.4748,51240
503054,7,30,I27,-0.3488,73112
513207,11,42,I02,0.7132,49512
183424668,5,185,I12,-0.3821,03101
396546897,3,19,I22,0.1126,46803
631889,27,16,,0.6341,40743
767715,8,40,,0.2208,37917
676925,13,3,I23,-0.2816,53711
270057386,29,16,I20,0.6284,92010
641125073,1,52,,0.7818,45066
413609432,3,3,I14,0.6284,92101
719638,19,7,I27,0.6907,48334
445075,9,12,I12,0.5733,12159
196724293,5,9,,0.3918,10001
823352,8,10,I21,0.2887,38555
511888115,7,694,I11,-0.5710,58703
136733568,6,1231,I09,0.6111,84604
662667,11,15,I20,0.1056,60661
162770394,5,13,I22,-0.2097,15051
804715,9,2,I19,0.6887,96707
536320763,2,2,I27,0.5411,91362
652596,26,28,I15,0.3866,55113
631503976,1,40,,0.6275,42001
801700,20,22,I13,0.0178,77701
718470,24,10,I27,-0.1242,07070
699454,12,39,I27,0.2923,20005
868758,26,30,I26,0.1969,07002
629190259,1,431,,0.8537,95035
34560127,14,448,I11,0.1805,76102
368147752,4,12,I12,0.1905,08244
739623,21,27,I23,0.6648,14059
481754329,7,14,I19,-0.7379,58201
626944,20,17,I20,0.1805,76001
481386861,3,126,I26,-0.1265,07052
307381202,4,16,I27,-0.2724,94952
841634,19,3,I27,0.8253,44143
769650,7,2,I17,-1.4818,55951
311567025,19,23,I09,-0.1124,55401
90855121,26,86,I23,0.2078,04743
93078442,6,15,I26,0.2259,21401
338700907,11,24,I13,-0.0801,07960
721686,17,28,I26,0.2920,85296
472827441,3,31,I19,-0.1249,78259
121856975,6,21,I17,-1.0853,35802
536747,28,4,I02,0.7941,44505
274381016,4,10,I22,-0.7957,36604
358779025,4,425,I01,0.0558,94111
624079212,1,12,I21,-0.0802,01524
572729,35,1235,I20,0.6907,48326
620013,10,114,I11,0.2965,20866
552230,19,4,I27,-0.2462,53051
767351,15,12,I20,0.4332,22031
545305,35,11,I01,1.0178,42167
590374,8,17,I14,-0.6589,04104
217803611,5,17,I13,0.3954,97914
561113,7,12,I26,-0.0555,02210
5952273,32,11,I19,-0.3161,58102
584335,10,6,I13,0.5411,90245
603033,30,31,,0.0397,37404
801206,25,22,I20,0.4787,12804
329268585,4,16,I20,0.1839,14467
161959964,25,20,I12,0.5411,90807
442907718,3,31,I13,0.1056,60602
156620540,5,11,I19,0.5411,90036
708219,17,21,I15,0.1011,77008
537858632,3,72,I20,-0.7462,71655
246312855,5,2,I27,1.3610,94558
33126013,7,17,,0.1056,60606
492899112,2,10,I27,0.5411,90025
544629374,2,27,I11,-0.0555,02108
754097,21,2,I19,-0.6440,68516
551278,11,33,I19,0.5766,43212
494327,25,9,I26,0.3200,37212
776780,27,7,I16,0.1273,02571
377017542,3,178,I11,0.1056,60606
462463,23,11,I20,-0.6033,54304
494614,10,18,,-0.4704,71106
484856,27,21,I16,0.6887,96813
692439,17,11,I07,-0.1242,07070
588731372,2,22,I27,0.0558,94111
655827,8,221,I19,-1.2553,17268
174678371,26,56,I20,0.1337,60448
444534,27,2,I12,-0.1283,19973
599857072,27,43,,0.0000,21046
198870654,5,154,I20,0.4645,95351
203541113,5,10,,-0.8001,97333
590792,25,12,I27,0.2197,23219
510998,7,29,I09,0.8190,30308
624635166,1,57,I26,0.1056,60525
668320190,1,46,,-0.3243,75143
739594,8,18,I15,0.3749,75201
686692036,4,25,,?,30546
504088301,11,26,I20,-0.2816,53716
669235151,15,14,I20,0.1183,08512
742586,28,2,I16,0.0031,19073
772603,12,2,I21,-0.0188,01880
446380,10,3,I14,-0.3094,35971
275389431,4,53,I27,0.4239,93720
677337,11,20,I20,0.1056,60160
695358,12,3,I22,0.6136,44618
303137009,4,36,I27,0.8067,48890
647915987,14,14,I02,0.6284,92026
741371,20,2,I13,-0.2097,15237
430360748,3,5,I27,0.0558,94103
608108,19,184,I05,0.4868,97201
61550683,6,26,I19,-0.2816,53527
427500514,27,8,I07,-0.0555,02109
211109263,27,36,I14,0.2923,20036
511196005,12,59,I13,0.7075,33301
582012,21,4,I22,0.1056,60622
120268453,18,15,I10,0.8537,94588
92367327,6,5,I14,0.1056,60606
670368169,1,12,,0.1273,02359
207332446,6,19,I21,0.3413,78704
714166826,7,578,,0.2562,43420
867681,22,20,I01,0.7132,49330
500476,14,4,I27,1.0284,30349
150129838,5,8,,0.3918,10016
537042,19,22,I11,0.0031,19312
683780901,1,46,,-0.0594,17557
331586642,4,9,I27,0.4961,37830
678476011,1,16,,0.2965,20850
225759154,5,1,I27,-0.1226,56258
182628087,9,38,,0.1945,07090
353901449,4,12,I27,0.1011,77074
410764898,3,13,I27,-0.5999,04064
456833647,5,109,I20,-0.3469,62901
297790350,4,12,I19,-0.0661,21048
482772,15,6,I27,0.6383,93906
674787,27,3,I13,0.2014,06890
396754474,21,15,I23,0.8537,94539
643308250,1,93,,0.8091,12601
724202,8,8,I11,0.5768,11797
536312835,2,5,,-0.7037,52159
826223,24,12,I22,0.1056,60638
459704,7,11,I27,-0.2097,15220
320817425,4,3,I13,0.7577,94596
649074,26,2,I17,0.7174,03820
657276,17,23,I09,0.4933,10523
287809776,4,33,I20,-0.1226,56229
673305,16,5,I27,-0.0333,06051
783073,28,230,I26,0.2674,85344
144861097,6,1,I27,0.2965,20832
5950851,22,16,I27,0.4381,08087
749322,17,2618,I24,0.4146,32204
337076096,4,33,I21,-0.2736,59758
407846662,3,20,I12,-0.2453,19610
611440,31,57,I20,-0.1124,55422
536308092,2,20,I20,1.0705,27360
472687527,3,38,I27,0.4554,63109
514467,9,3,I27,0.8067,48827
196891584,13,33,I26,0.1056,60471
677636764,1,15,,-0.9264,77845
607307,11,16,I20,0.2394,02766
516097723,2,36,I20,-0.9138,54956
622954538,23,965,I01,-0.0555,02115
542749,14,15,I27,0.4868,97230
32534904,7,34,I12,-0.9347,78501
463549083,3,28,I19,0.4125,95008
616730598,1,32,,0.6770,92806
782097,13,22,I23,0.3749,75051
600180756,2,24,I21,0.0397,37402
626419,12,105,I26,-0.6450,74547
255339853,5,18,,0.0389,85704
283878383,23,141,I09,-0.8657,27409
607337,13,116,I09,-0.6325,72204
492543978,2,21,I26,0.0655,08701
228228277,22,256,I25,0.6648,14068
755935,2,46,I19,-0.0348,46278
543631,10,12,I27,0.4868,97212
135341472,6,50,I26,-0.8590,76571
264283073,27,144,I22,0.4554,63104
514928,12,1,I20,0.6220,43607
667707,27,262,I26,-1.0843,79027
675508500,10,54,I22,-0.2097,15212
720458,10,68,I25,0.1011,77040
546671,22,48,I22,0.6907,48326
626930,28,5,I14,0.2465,45202
434850684,3,18,I22,-0.2378,02139
735437,8,19,I19,0.2401,89118
681576,11,20,I15,0.2923,20007
854749,20,64,I26,0.4567,39307
829854,17,39,I13,0.2923,20006
867587,31,16,I23,0.7129,48150
544760161,2,31,I21,0.5411,91710
542578,22,12,,0.4896,84121
832792,11,16,I20,0.4868,97223
482259530,3,10,I24,0.2923,20036
802675,8,2,I02,0.1800,63366
676634,17,73,I20,0.0978,29605
867741,12,9,I27,0.2014,06801
598657123,2,11,I27,0.4747,22901
85760294,6,6,I14,-0.2097,15108
595251,22,20,I22,0.0858,28025
283529717,9,58,I09,0.9521,80134
111132304,6,13,I23,-0.3821,03060
571174,34,238,I13,-0.1242,07601
495960,45,17,I20,0.6928,27524
645700264,1,91,,0.1805,76140
158851545,5,18,I13,-0.3747,62523
402647785,30,14,I13,0.3381,46516
650649733,1,75,,0.4332,22102
477693,8,22,I20,0.7214,49674
287561161,23,796,I26,-0.1249,78212
812325,24,14,I20,-0.2127,53012
633319,21,17,I20,0.3918,10016
443556,22,20,I09,0.2965,20850
466811528,3,30,,0.4239,93704
286066114,4,13,I23,0.2259,21108
481055,27,1293,I11,0.3904,95966
395481545,3,39,I27,-0.2097,15221
222509590,5,22,I09,-1.4830,56425
654979,27,223,I26,1.0284,30337
777703,21,68,I19,0.6201,11233
98735357,6,17,I22,0.6770,92614
658638647,33,684,I20,-0.0333,06053
6260207,7,10,I12,0.3197,32751
701308709,1,12,,-0.1613,71303
624647295,1,11,I20,0.6928,27610
732770,20,1,I23,1.4919,30066
795084,11,23,I26,0.1056,60623
7892574,7,5,,0.5411,91607
373145599,3,44,I13,0.2401,89101
418204470,3,16,I12,0.3394,68114
746814,7,16,I07,-0.3161,58102
554811012,2,27,I22,0.4933,10507
746018,27,80,I19,-0.3821,03110
719816,20,39,I20,0.2655,55337
436629,8,14,,0.3749,75204
448372579,16,14,I27,0.2370,19406
869247,12,27,I07,0.6859,48094
781154,33,3,I07,0.8483,92506
599650,9,3,I08,0.8253,44122
660745538,27,10,I22,-0.8660,29506
435780,12,11,I23,-0.1242,07666
682930030,1,14,,0.3749,75039
516006845,2,13,,0.4264,37863
549198,18,10,I27,0.3918,10003
741819,14,10,I19,-0.0879,18472
6135748,7,7,I12,0.8643,95630
832067,7,32,I19,0.3413,78753
448776928,3,18,I27,0.2229,38133
762013,9,13,I02,0.2923,20009
579367964,10,15,I23,0.1007,63122
544874,13,3,I14,-0.0333,06032
613445301,1,315,,0.5411,91711
519286323,2,6,I27,-0.1424,60030
558851990,2,15,,0.3749,75230
615957,21,2,I09,0.4332,20152
485439181,3,23,I27,-0.1249,78216
520737,21,82,I14,0.6609,13901
279778906,4,14,,0.5411,91355
294786882,30,124,I19,0.1839,14610
276930664,4,72,,0.3918,10022
281871101,4,31,I24,0.5411,90241
493406,13,5,I09,0.8821,30071
256796120,5,21,I16,0.1007,63141
771008,29,25,I20,0.3849,48103
611008,11,9,I27,-0.3611,70002
66544862,6,152,I18,-0.4276,35007
438873,10,2,I11,0.2229,38104
365830283,44,5577,I12,0.2465,45219
489190409,2,10,I27,0.4496,94404
569066,25,110,I20,0.2884,66215
708062578,1,59,,0.0983,08002
146214575,5,270,I25,0.4381,08077
400980463,3,6,I19,0.6770,92691
487475,31,1,I27,0.3200,37212
576636,24,18,I27,0.2785,19114
701442340,1,10,,-0.8957,16933
577204,28,38,,-0.5709,28150
404992679,14,13,I27,0.7194,33181
562405,28,4,I16,0.7577,94583
110013745,10,11,I16,0.7577,94549
3845811,7,25,I12,-0.4492,17013
555614451,5,8134,I23,0.7075,33004
641231538,1,10,,-0.8643,68446
605310930,30,17,I23,-0.0594,17557
699090188,1,16,,0.8214,98660
156575641,5,13,I17,0.1523,89801
603472858,1,79,I21,0.2655,55120
740490,16,2,I27,0.0000,21738
707176650,1,7,,1.5502,30253
722735,20,13,I27,-0.1254,36854
79185486,26,27,I24,0.7208,70816
712207,15,741,I26,0.0034,48710
750637,12,2,I09,0.4125,95054
460680,22,138,I20,0.1056,60638
474293,13,8,I12,0.4096,45432
489049110,13,99,I02,0.5766,43205
565209273,2,14,I07,0.1882,64064
441531,9,906,I27,0.8304,84067
